side,entry_time,exit_time,entry,exit,stop,target,bars_held,reason,gross_pnl,net_pnl,ret_on_capital_pct
SHORT,2026-04-15 12:46:00+00:00,2026-04-15 12:46:00+00:00,25996.5,25992.3125,26006.39107142857,25992.3125,1,target_25pct,8.375,5.975,0.05975
SHORT,2026-04-15 14:28:00+00:00,2026-04-15 14:30:00+00:00,26122.25,26137.63839285714,26137.63839285714,26109.625,3,stop,-30.776785714282596,-33.176785714282595,-0.3317678571428259
SHORT,2026-04-15 14:34:00+00:00,2026-04-15 14:38:00+00:00,26138.5,26127.0625,26158.616071428572,26127.0625,5,target_25pct,22.875,20.475,0.20475000000000002
SHORT,2026-04-15 14:52:00+00:00,2026-04-15 14:53:00+00:00,26157.5,26168.776785714286,26168.776785714286,26143.25,2,stop,-22.553571428572468,-24.953571428572467,-0.24953571428572466
SHORT,2026-04-15 15:00:00+00:00,2026-04-15 15:00:00+00:00,26162.75,26156.4375,26177.532142857144,26156.4375,1,target_25pct,12.625,10.225,0.10225
SHORT,2026-04-15 15:24:00+00:00,2026-04-15 15:27:00+00:00,26186.0,26197.540178571428,26197.540178571428,26179.4375,4,stop,-23.080357142855064,-25.480357142855063,-0.25480357142855065
SHORT,2026-04-15 15:30:00+00:00,2026-04-15 15:30:00+00:00,26191.75,26183.375,26201.801785714284,26183.375,1,target_25pct,16.75,14.35,0.1435
SHORT,2026-04-15 15:45:00+00:00,2026-04-15 15:47:00+00:00,26202.25,26198.5,26214.01517857143,26198.5,3,target_25pct,7.5,5.1,0.05099999999999999
SHORT,2026-04-15 16:11:00+00:00,2026-04-15 16:15:00+00:00,26215.5,26222.97857142857,26222.97857142857,26208.9375,5,stop,-14.95714285714348,-17.35714285714348,-0.1735714285714348
SHORT,2026-04-15 16:25:00+00:00,2026-04-15 16:25:00+00:00,26242.5,26232.5,26251.720535714285,26232.5,1,target_25pct,20.0,17.6,0.17600000000000002
LONG,2026-04-15 16:36:00+00:00,2026-04-15 16:39:00+00:00,26209.0,26192.445535714287,26192.445535714287,26211.3125,4,stop,-33.10892857142608,-35.508928571426075,-0.3550892857142608
LONG,2026-04-15 16:49:00+00:00,2026-04-15 16:50:00+00:00,26142.0,26156.75,26117.959821428572,26156.75,2,target_25pct,29.5,27.1,0.271
LONG,2026-04-15 16:58:00+00:00,2026-04-15 16:58:00+00:00,26140.0,26148.0625,26111.503571428573,26148.0625,1,target_25pct,16.125,13.725,0.13725
SHORT,2026-04-15 17:38:00+00:00,2026-04-15 17:38:00+00:00,26207.75,26204.6875,26223.605357142857,26204.6875,1,target_25pct,6.125,3.725,0.03725
SHORT,2026-04-15 17:40:00+00:00,2026-04-15 17:40:00+00:00,26200.75,26197.9375,26214.48482142857,26197.9375,1,target_25pct,5.625,3.225,0.03225
SHORT,2026-04-15 17:55:00+00:00,2026-04-15 17:57:00+00:00,26205.0,26202.375,26217.414285714287,26202.375,3,target_25pct,5.25,2.85,0.028499999999999998
SHORT,2026-04-15 18:18:00+00:00,2026-04-15 18:19:00+00:00,26245.0,26235.1875,26260.5,26235.1875,2,target_25pct,19.625,17.225,0.17225000000000001
SHORT,2026-04-15 18:38:00+00:00,2026-04-15 18:39:00+00:00,26275.75,26267.3125,26289.20357142857,26267.3125,2,target_25pct,16.875,14.475,0.14475
SHORT,2026-04-15 18:42:00+00:00,2026-04-15 18:45:00+00:00,26264.75,26277.89642857143,26277.89642857143,26259.6875,4,stop,-26.29285714285652,-28.692857142856518,-0.2869285714285652
SHORT,2026-04-15 19:00:00+00:00,2026-04-15 19:02:00+00:00,26303.0,26293.5,26314.398214285713,26293.5,3,target_25pct,19.0,16.6,0.16600000000000004
SHORT,2026-04-15 19:12:00+00:00,2026-04-15 19:12:00+00:00,26317.75,26313.5625,26334.25982142857,26313.5625,1,target_25pct,8.375,5.975,0.05975
SHORT,2026-04-15 19:39:00+00:00,2026-04-15 19:39:00+00:00,26346.25,26340.875,26357.358035714286,26340.875,1,target_25pct,10.75,8.35,0.08349999999999999
SHORT,2026-04-15 19:53:00+00:00,2026-04-15 19:53:00+00:00,26348.75,26344.4375,26361.03125,26344.4375,1,target_25pct,8.625,6.225,0.06225
SHORT,2026-04-15 22:42:00+00:00,2026-04-15 22:42:00+00:00,26384.75,26382.1875,26390.621428571427,26382.1875,1,target_25pct,5.125,2.725,0.02725
SHORT,2026-04-15 22:52:00+00:00,2026-04-15 23:04:00+00:00,26388.75,26393.590178571427,26393.590178571427,26385.1875,13,stop,-9.680357142853609,-12.08035714285361,-0.1208035714285361
SHORT,2026-04-15 23:53:00+00:00,2026-04-15 23:59:00+00:00,26410.25,26406.75,26416.694642857143,26406.75,7,target_25pct,7.0,4.6,0.046
SHORT,2026-04-16 00:42:00+00:00,2026-04-16 00:43:00+00:00,26420.5,26425.67767857143,26425.67767857143,26418.125,2,stop,-10.35535714285652,-12.75535714285652,-0.12755357142856522
SHORT,2026-04-16 00:55:00+00:00,2026-04-16 01:00:00+00:00,26438.5,26430.875,26442.95089285714,26430.875,6,target_25pct,15.25,12.85,0.1285
LONG,2026-04-16 02:01:00+00:00,2026-04-16 02:01:00+00:00,26445.5,26446.875,26438.62767857143,26446.875,1,target_25pct,2.75,0.3500000000000001,0.003500000000000001
SHORT,2026-04-16 02:45:00+00:00,2026-04-16 02:46:00+00:00,26454.25,26452.125,26459.404464285715,26452.125,2,target_25pct,4.25,1.85,0.0185
LONG,2026-04-16 02:56:00+00:00,2026-04-16 03:00:00+00:00,26444.5,26446.75,26440.88482142857,26446.75,5,target_25pct,4.5,2.1,0.021
SHORT,2026-04-16 03:07:00+00:00,2026-04-16 03:10:00+00:00,26454.75,26453.3125,26459.9125,26453.3125,4,target_25pct,2.875,0.4750000000000001,0.004750000000000001
LONG,2026-04-16 04:11:00+00:00,2026-04-16 04:12:00+00:00,26437.25,26439.8125,26433.54642857143,26439.8125,2,target_25pct,5.125,2.725,0.02725
LONG,2026-04-16 04:15:00+00:00,2026-04-16 04:15:00+00:00,26439.25,26440.9375,26435.030357142856,26440.9375,1,target_25pct,3.375,0.9750000000000001,0.009750000000000002
LONG,2026-04-16 04:30:00+00:00,2026-04-16 04:31:00+00:00,26434.5,26431.279464285715,26431.279464285715,26437.75,2,stop,-6.441071428569558,-8.841071428569558,-0.08841071428569558
LONG,2026-04-16 05:15:00+00:00,2026-04-16 05:16:00+00:00,26419.5,26422.875,26415.394642857143,26422.875,2,target_25pct,6.75,4.35,0.0435
SHORT,2026-04-16 05:35:00+00:00,2026-04-16 05:37:00+00:00,26447.75,26455.20892857143,26455.20892857143,26443.6875,3,stop,-14.91785714285652,-17.317857142856518,-0.17317857142856516
SHORT,2026-04-16 06:05:00+00:00,2026-04-16 06:06:00+00:00,26465.0,26468.370535714286,26468.370535714286,26460.5,2,stop,-6.741071428572468,-9.141071428572468,-0.09141071428572468
SHORT,2026-04-16 06:16:00+00:00,2026-04-16 06:19:00+00:00,26478.5,26474.4375,26486.304464285713,26474.4375,4,target_25pct,8.125,5.725,0.057249999999999995
SHORT,2026-04-16 07:27:00+00:00,2026-04-16 07:27:00+00:00,26476.0,26474.5625,26483.008928571428,26474.5625,1,target_25pct,2.875,0.4750000000000001,0.004750000000000001
LONG,2026-04-16 07:59:00+00:00,2026-04-16 08:01:00+00:00,26460.0,26463.4375,26453.057142857142,26463.4375,3,target_25pct,6.875,4.475,0.04475
LONG,2026-04-16 08:12:00+00:00,2026-04-16 08:14:00+00:00,26441.75,26434.286607142858,26434.286607142858,26449.8125,3,stop,-14.926785714284051,-17.32678571428405,-0.1732678571428405
LONG,2026-04-16 08:17:00+00:00,2026-04-16 08:17:00+00:00,26436.25,26428.48125,26428.48125,26443.875,1,stop,-15.537499999998545,-17.937499999998543,-0.17937499999998543
LONG,2026-04-16 08:38:00+00:00,2026-04-16 08:39:00+00:00,26418.75,26421.0,26410.123214285715,26421.0,2,target_25pct,4.5,2.1,0.021
SHORT,2026-04-16 08:50:00+00:00,2026-04-16 08:50:00+00:00,26433.5,26430.0625,26438.774107142857,26430.0625,1,target_25pct,6.875,4.475,0.04475
SHORT,2026-04-16 09:00:00+00:00,2026-04-16 09:00:00+00:00,26440.5,26444.4125,26444.4125,26434.5625,1,stop,-7.82499999999709,-10.22499999999709,-0.10224999999997089
SHORT,2026-04-16 09:05:00+00:00,2026-04-16 09:06:00+00:00,26449.25,26442.625,26455.588392857142,26442.625,2,target_25pct,13.25,10.85,0.1085
SHORT,2026-04-16 10:05:00+00:00,2026-04-16 10:05:00+00:00,26460.5,26465.20357142857,26465.20357142857,26455.9375,1,stop,-9.40714285714057,-11.80714285714057,-0.1180714285714057
SHORT,2026-04-16 10:08:00+00:00,2026-04-16 10:11:00+00:00,26458.75,26454.4375,26463.227678571428,26454.4375,4,target_25pct,8.625,6.225,0.06225
LONG,2026-04-16 10:40:00+00:00,2026-04-16 10:43:00+00:00,26401.75,26389.451785714286,26389.451785714286,26411.1875,4,stop,-24.596428571428987,-26.996428571428986,-0.2699642857142899
LONG,2026-04-16 10:49:00+00:00,2026-04-16 10:49:00+00:00,26379.75,26387.5625,26362.54732142857,26387.5625,1,target_25pct,15.625,13.225,0.13224999999999998
LONG,2026-04-16 10:52:00+00:00,2026-04-16 10:53:00+00:00,26387.75,26396.75,26376.166964285716,26396.75,2,target_25pct,18.0,15.6,0.156
SHORT,2026-04-16 11:09:00+00:00,2026-04-16 11:11:00+00:00,26414.25,26420.458035714284,26420.458035714284,26404.375,3,stop,-12.416071428568102,-14.816071428568103,-0.14816071428568103
SHORT,2026-04-16 11:13:00+00:00,2026-04-16 11:13:00+00:00,26412.0,26407.0,26424.391964285714,26407.0,1,target_25pct,10.0,7.6,0.076
LONG,2026-04-16 11:30:00+00:00,2026-04-16 11:30:00+00:00,26396.25,26401.125,26390.8,26401.125,1,target_25pct,9.75,7.35,0.0735
SHORT,2026-04-16 11:37:00+00:00,2026-04-16 11:39:00+00:00,26414.75,26410.3125,26422.770535714284,26410.3125,3,target_25pct,8.875,6.475,0.06475
SHORT,2026-04-16 13:11:00+00:00,2026-04-16 13:11:00+00:00,26420.0,26417.3125,26428.739285714284,26417.3125,1,target_25pct,5.375,2.975,0.029750000000000002
LONG,2026-04-16 13:57:00+00:00,2026-04-16 14:01:00+00:00,26312.5,26289.347321428573,26289.347321428573,26338.9375,5,stop,-46.30535714285361,-48.70535714285361,-0.48705357142853606
SHORT,2026-04-16 14:51:00+00:00,2026-04-16 14:53:00+00:00,26407.75,26391.5625,26425.089285714286,26391.5625,3,target_25pct,32.375,29.975,0.29975
SHORT,2026-04-16 15:13:00+00:00,2026-04-16 15:15:00+00:00,26471.25,26484.40625,26484.40625,26449.5625,3,stop,-26.3125,-28.7125,-0.28712499999999996
SHORT,2026-04-16 15:20:00+00:00,2026-04-16 15:22:00+00:00,26470.5,26490.1875,26490.1875,26454.625,3,stop,-39.375,-41.775,-0.41774999999999995
SHORT,2026-04-16 15:40:00+00:00,2026-04-16 15:40:00+00:00,26507.75,26503.0,26528.710714285713,26503.0,1,target_25pct,9.5,7.1,0.071
SHORT,2026-04-16 16:02:00+00:00,2026-04-16 16:06:00+00:00,26533.0,26527.3125,26553.019642857143,26527.3125,5,target_25pct,11.375,8.975,0.08975
SHORT,2026-04-16 16:21:00+00:00,2026-04-16 16:21:00+00:00,26552.5,26542.25,26566.05982142857,26542.25,1,target_25pct,20.5,18.1,0.18100000000000002
LONG,2026-04-16 16:37:00+00:00,2026-04-16 16:37:00+00:00,26485.5,26491.5,26459.698214285716,26491.5,1,target_25pct,12.0,9.6,0.09599999999999999
LONG,2026-04-16 16:39:00+00:00,2026-04-16 16:39:00+00:00,26497.5,26501.4375,26472.779464285715,26501.4375,1,target_25pct,7.875,5.475,0.05474999999999999
LONG,2026-04-16 16:57:00+00:00,2026-04-16 16:59:00+00:00,26489.25,26471.255357142858,26471.255357142858,26492.9375,3,stop,-35.98928571428405,-38.38928571428405,-0.3838928571428405
LONG,2026-04-16 17:08:00+00:00,2026-04-16 17:09:00+00:00,26459.0,26466.5625,26442.811607142856,26466.5625,2,target_25pct,15.125,12.725,0.12725
SHORT,2026-04-16 17:35:00+00:00,2026-04-16 17:35:00+00:00,26477.25,26476.1875,26496.641964285714,26476.1875,1,target_25pct,2.125,-0.2749999999999999,-0.002749999999999999
SHORT,2026-04-16 17:46:00+00:00,2026-04-16 17:48:00+00:00,26492.0,26508.151785714286,26508.151785714286,26485.1875,3,stop,-32.30357142857247,-34.70357142857247,-0.34703571428572466
SHORT,2026-04-16 17:51:00+00:00,2026-04-16 17:52:00+00:00,26497.25,26489.375,26510.274107142857,26489.375,2,target_25pct,15.75,13.35,0.1335
LONG,2026-04-16 18:00:00+00:00,2026-04-16 18:00:00+00:00,26460.75,26462.3125,26440.746428571427,26462.3125,1,target_25pct,3.125,0.7250000000000001,0.007250000000000001
LONG,2026-04-16 18:13:00+00:00,2026-04-16 18:22:00+00:00,26416.75,26398.59375,26398.59375,26432.5,10,stop,-36.3125,-38.7125,-0.38712499999999994
LONG,2026-04-16 18:30:00+00:00,2026-04-16 18:31:00+00:00,26373.25,26391.5,26354.826785714286,26391.5,2,target_25pct,36.5,34.1,0.341
SHORT,2026-04-16 18:43:00+00:00,2026-04-16 18:47:00+00:00,26430.75,26449.326785714286,26449.326785714286,26421.5625,5,stop,-37.15357142857101,-39.55357142857101,-0.3955357142857101
SHORT,2026-04-16 18:49:00+00:00,2026-04-16 18:55:00+00:00,26435.75,26421.9375,26448.701785714286,26421.9375,7,target_25pct,27.625,25.225,0.25225
SHORT,2026-04-16 19:45:00+00:00,2026-04-16 19:45:00+00:00,26468.75,26467.1875,26482.282142857144,26467.1875,1,target_25pct,3.125,0.7250000000000001,0.007250000000000001
SHORT,2026-04-16 19:48:00+00:00,2026-04-16 19:50:00+00:00,26474.5,26486.233035714286,26486.233035714286,26470.0,3,same_bar_stop_first,-23.466071428571013,-25.86607142857101,-0.2586607142857101
SHORT,2026-04-16 22:09:00+00:00,2026-04-16 22:10:00+00:00,26475.25,26481.998214285715,26481.998214285715,26471.0625,2,stop,-13.496428571430442,-15.896428571430443,-0.15896428571430443
SHORT,2026-04-16 22:36:00+00:00,2026-04-16 22:39:00+00:00,26482.5,26480.9375,26487.340178571427,26480.9375,4,target_25pct,3.125,0.7250000000000001,0.007250000000000001
SHORT,2026-04-16 23:26:00+00:00,2026-04-16 23:27:00+00:00,26484.75,26482.5625,26488.300892857143,26482.5625,2,target_25pct,4.375,1.975,0.01975
SHORT,2026-04-17 00:25:00+00:00,2026-04-17 00:26:00+00:00,26483.25,26491.754464285714,26491.754464285714,26480.3125,2,stop,-17.008928571427532,-19.40892857142753,-0.1940892857142753
SHORT,2026-04-17 00:31:00+00:00,2026-04-17 00:38:00+00:00,26489.25,26485.1875,26497.973214285714,26485.1875,8,target_25pct,8.125,5.725,0.057249999999999995
LONG,2026-04-17 02:11:00+00:00,2026-04-17 02:11:00+00:00,26476.75,26479.25,26471.257142857143,26479.25,1,target_25pct,5.0,2.6,0.026000000000000002
LONG,2026-04-17 02:28:00+00:00,2026-04-17 02:31:00+00:00,26470.25,26473.8125,26464.411607142858,26473.8125,4,target_25pct,7.125,4.725,0.04724999999999999
LONG,2026-04-17 02:54:00+00:00,2026-04-17 02:58:00+00:00,26465.75,26462.9,26462.9,26467.375,5,stop,-5.69999999999709,-8.09999999999709,-0.0809999999999709
LONG,2026-04-17 03:10:00+00:00,2026-04-17 03:10:00+00:00,26459.75,26462.4375,26456.448214285716,26462.4375,1,target_25pct,5.375,2.975,0.029750000000000002
SHORT,2026-04-17 04:14:00+00:00,2026-04-17 04:14:00+00:00,26468.0,26471.970535714285,26471.970535714285,26464.875,1,stop,-7.941071428569558,-10.341071428569558,-0.10341071428569559
SHORT,2026-04-17 04:22:00+00:00,2026-04-17 04:27:00+00:00,26476.0,26478.63125,26478.63125,26471.0625,6,stop,-5.26249999999709,-7.66249999999709,-0.0766249999999709
LONG,2026-04-17 05:05:00+00:00,2026-04-17 05:05:00+00:00,26449.5,26452.375,26441.41875,26452.375,1,target_25pct,5.75,3.35,0.0335
LONG,2026-04-17 05:21:00+00:00,2026-04-17 05:23:00+00:00,26452.5,26454.875,26447.14375,26454.875,3,target_25pct,4.75,2.35,0.023500000000000004
SHORT,2026-04-17 06:09:00+00:00,2026-04-17 06:09:00+00:00,26471.5,26469.0625,26476.790178571428,26469.0625,1,target_25pct,4.875,2.475,0.02475
LONG,2026-04-17 06:38:00+00:00,2026-04-17 06:38:00+00:00,26452.25,26455.75,26445.524107142857,26455.75,1,target_25pct,7.0,4.6,0.046
SHORT,2026-04-17 07:15:00+00:00,2026-04-17 07:16:00+00:00,26480.0,26476.5625,26487.038392857143,26476.5625,2,target_25pct,6.875,4.475,0.04475
SHORT,2026-04-17 07:38:00+00:00,2026-04-17 07:38:00+00:00,26477.75,26475.9375,26481.840178571427,26475.9375,1,target_25pct,3.625,1.225,0.01225
SHORT,2026-04-17 08:07:00+00:00,2026-04-17 08:09:00+00:00,26490.5,26488.0,26496.741964285713,26488.0,3,target_25pct,5.0,2.6,0.026000000000000002
SHORT,2026-04-17 08:47:00+00:00,2026-04-17 08:49:00+00:00,26508.75,26513.991964285713,26513.991964285713,26503.75,3,stop,-10.483928571426077,-12.883928571426077,-0.12883928571426076
SHORT,2026-04-17 08:54:00+00:00,2026-04-17 08:54:00+00:00,26513.25,26519.241964285713,26519.241964285713,26509.0625,1,stop,-11.983928571426077,-14.383928571426077,-0.14383928571426077
SHORT,2026-04-17 09:01:00+00:00,2026-04-17 09:07:00+00:00,26515.25,26521.074107142857,26521.074107142857,26512.1875,7,stop,-11.648214285713038,-14.048214285713039,-0.14048214285713037
SHORT,2026-04-17 09:10:00+00:00,2026-04-17 09:10:00+00:00,26518.25,26515.5,26525.25982142857,26515.5,1,target_25pct,5.5,3.1,0.031
SHORT,2026-04-17 10:01:00+00:00,2026-04-17 10:04:00+00:00,26533.5,26540.23214285714,26540.23214285714,26530.125,4,stop,-13.464285714282596,-15.864285714282596,-0.15864285714282597
SHORT,2026-04-17 10:11:00+00:00,2026-04-17 10:11:00+00:00,26539.25,26537.25,26547.742857142857,26537.25,1,target_25pct,4.0,1.6,0.016
SHORT,2026-04-17 10:16:00+00:00,2026-04-17 10:16:00+00:00,26539.75,26536.625,26546.742857142857,26536.625,1,target_25pct,6.25,3.85,0.038500000000000006
LONG,2026-04-17 10:36:00+00:00,2026-04-17 10:39:00+00:00,26520.75,26514.845535714285,26514.845535714285,26524.125,4,stop,-11.808928571430442,-14.208928571430443,-0.14208928571430443
LONG,2026-04-17 10:45:00+00:00,2026-04-17 10:47:00+00:00,26510.25,26517.9375,26506.508035714287,26517.9375,3,target_25pct,15.375,12.975,0.12975
SHORT,2026-04-17 11:04:00+00:00,2026-04-17 11:04:00+00:00,26529.75,26527.625,26537.701785714286,26527.625,1,target_25pct,4.25,1.85,0.0185
SHORT,2026-04-17 11:25:00+00:00,2026-04-17 11:27:00+00:00,26541.25,26539.375,26547.347321428573,26539.375,3,target_25pct,3.75,1.35,0.0135
SHORT,2026-04-17 11:34:00+00:00,2026-04-17 11:40:00+00:00,26548.5,26544.0625,26554.079464285714,26544.0625,7,target_25pct,8.875,6.475,0.06475
SHORT,2026-04-17 11:57:00+00:00,2026-04-17 12:01:00+00:00,26564.0,26568.628571428573,26568.628571428573,26558.3125,5,stop,-9.257142857146391,-11.657142857146392,-0.11657142857146392
SHORT,2026-04-17 12:08:00+00:00,2026-04-17 12:22:00+00:00,26584.0,26579.125,26595.005357142858,26579.125,15,target_25pct,9.75,7.35,0.0735
SHORT,2026-04-17 12:33:00+00:00,2026-04-17 12:34:00+00:00,26628.75,26623.875,26648.605357142857,26623.875,2,target_25pct,9.75,7.35,0.0735
SHORT,2026-04-17 13:01:00+00:00,2026-04-17 13:01:00+00:00,26720.0,26708.9375,26754.6,26708.9375,1,target_25pct,22.125,19.725,0.19725000000000004
SHORT,2026-04-17 13:16:00+00:00,2026-04-17 13:20:00+00:00,26787.0,26756.1875,26816.748214285715,26756.1875,5,target_25pct,61.625,59.225,0.5922499999999999
SHORT,2026-04-17 14:36:00+00:00,2026-04-17 14:39:00+00:00,26778.75,26801.17410714286,26801.17410714286,26769.875,4,stop,-44.848214285717404,-47.2482142857174,-0.47248214285717405
SHORT,2026-04-17 14:51:00+00:00,2026-04-17 14:55:00+00:00,26831.25,26816.75,26862.73392857143,26816.75,5,target_25pct,29.0,26.6,0.266
LONG,2026-04-17 15:50:00+00:00,2026-04-17 15:50:00+00:00,26829.25,26831.875,26809.566071428573,26831.875,1,target_25pct,5.25,2.85,0.028499999999999998
LONG,2026-04-17 16:02:00+00:00,2026-04-17 16:02:00+00:00,26814.75,26817.25,26790.14642857143,26817.25,1,target_25pct,5.0,2.6,0.026000000000000002
SHORT,2026-04-17 16:14:00+00:00,2026-04-17 16:16:00+00:00,26847.75,26841.875,26864.430357142857,26841.875,3,target_25pct,11.75,9.35,0.0935
SHORT,2026-04-17 16:34:00+00:00,2026-04-17 16:36:00+00:00,26864.25,26879.58125,26879.58125,26862.25,3,stop,-30.662499999998545,-33.06249999999854,-0.33062499999998546
SHORT,2026-04-17 16:48:00+00:00,2026-04-17 16:52:00+00:00,26874.5,26867.125,26885.47857142857,26867.125,5,target_25pct,14.75,12.35,0.1235
LONG,2026-04-17 17:23:00+00:00,2026-04-17 17:23:00+00:00,26804.5,26813.6875,26785.380357142858,26813.6875,1,target_25pct,18.375,15.975,0.15975
LONG,2026-04-17 17:28:00+00:00,2026-04-17 17:30:00+00:00,26778.25,26784.8125,26743.304464285713,26784.8125,3,target_25pct,13.125,10.725,0.10724999999999998
SHORT,2026-04-17 17:50:00+00:00,2026-04-17 18:03:00+00:00,26818.25,26802.1875,26830.582142857143,26802.1875,14,target_25pct,32.125,29.725,0.29725
LONG,2026-04-17 18:16:00+00:00,2026-04-17 18:16:00+00:00,26780.5,26781.5,26759.136607142857,26781.5,1,target_25pct,2.0,-0.3999999999999999,-0.003999999999999999
SHORT,2026-04-17 19:36:00+00:00,2026-04-17 19:36:00+00:00,26799.75,26795.0625,26811.6625,26795.0625,1,target_25pct,9.375,6.975,0.06974999999999999
SHORT,2026-04-17 19:46:00+00:00,2026-04-17 19:47:00+00:00,26810.25,26808.0625,26828.383928571428,26808.0625,2,target_25pct,4.375,1.975,0.01975
SHORT,2026-04-17 20:18:00+00:00,2026-04-17 20:20:00+00:00,26838.5,26830.625,26846.192857142858,26830.625,3,target_25pct,15.75,13.35,0.1335
SHORT,2026-04-17 20:41:00+00:00,2026-04-17 20:41:00+00:00,26837.5,26835.8125,26844.46875,26835.8125,1,target_25pct,3.375,0.9750000000000001,0.009750000000000002
SHORT,2026-04-17 20:43:00+00:00,2026-04-17 20:43:00+00:00,26834.25,26832.0625,26839.4125,26832.0625,1,target_25pct,4.375,1.975,0.01975
SHORT,2026-04-17 20:56:00+00:00,2026-04-17 20:59:00+00:00,26838.75,26836.25,26844.21875,26836.25,4,target_25pct,5.0,2.6,0.026000000000000002
LONG,2026-04-19 22:19:00+00:00,2026-04-19 22:50:00+00:00,26623.25,26668.875,26599.76339285714,26668.875,32,target_25pct,91.25,88.85,0.8884999999999998
LONG,2026-04-20 00:11:00+00:00,2026-04-20 00:11:00+00:00,26633.0,26634.8125,26619.78392857143,26634.8125,1,target_25pct,3.625,1.225,0.01225
